User,Tweet,Date
USCGSoutheast,"RT @TCI_News: @DDMETCI, acting @TCIGO and @RoyalTCIPolice are en route to do assessments of #HurricaneFiona damage across the #TurksAndCaic…",2022-09-22 16:44:40+00:00
USCGSoutheast,#Breaking https://t.co/sNr0SLubEz,2022-09-22 10:09:14+00:00
USCGSoutheast,"RT @FLSERT: 🌊 Due to impacts from Hurricane #Fiona, there is a risk of rip currents along Florida's Panhandle &amp; East Coast. If caught in a…",2022-09-22 01:25:32+00:00
USCGSoutheast,"#Update CORRECTION: Since Oct. 1, 2021 #CoastGuard crews interdicted 6,032 Cubans.",2022-09-21 21:52:44+00:00
USCGSoutheast,"RT @HSTF_Southeast: #VisitsToTheField Thank you to @ComdtUSCG &amp; @MCPOCG for their recent #SectorKeyWest visit.

Our @USCGSoutheast &amp; #HSTFS…",2022-09-21 20:51:46+00:00
USCGSoutheast,"Since Oct. 1, 2022, #CoastGuard crews interdicted 6,032 Cubans. #DontTakeToTheSea

All imagery: https://t.co/IzAM8GtwFX

@USEmbCuba https://t.co/Kk4fOMOK6r",2022-09-21 19:09:32+00:00
USCGSoutheast,"#FINAL @USCG Cutter Pablo Valent's crew repat'd 50 Cubans to #Cuba, Wed. 

""The #USCG, partner agencies are doubling down on patrols to ensure the death toll doesn't rise as more life threatening storms pass through the #FloridaStraits, Windward &amp; Mona Passages. - Capt. Kinsey. https://t.co/mZiHfFp2g2",2022-09-21 19:09:30+00:00
USCGSoutheast,@USCG assets ready to respond to Search and Rescue that may be required and fully operational conducting CG missions and maritime vigilance in the maritime domain. https://t.co/0jn6U4JgT0,2022-09-21 17:36:46+00:00
USCGSoutheast,@USCG lifted daylight restrictions on the Port of San Juan Wednesday. All ports in the @USVirginIslands and @PuertoRico are in Port Condition Four open without restrictions.,2022-09-21 17:36:43+00:00
USCGSoutheast,"#Update ⁦@USCG⁩ reopened all ports in #PuertoRico &amp; #USVirginIslands after #HurricaneFiona, #SanJuan daylight ops only.

Those in distress should contact 911 or call the #CoastGuard on VHF channel 16 for emergency assistance.

⁦@USCGLANTAREA⁩ https://t.co/VBwvoCZJn5",2022-09-20 19:54:23+00:00
USCGSoutheast,"#Breaking @USCG Cutter Cutter Paul Clark's crew repatriated 68 Cubans to #Cuba, Tuesday. 

""Risking your lives during these ventures causes loved ones unnecessary anxiety from not knowing if you are safe or lost at sea.""#DontTakeTotheSea

Read: https://t.co/IL2baFEw3U

@USEmbCuba https://t.co/TdepgsLzNX",2022-09-20 19:19:56+00:00
USCGSoutheast,"#Breaking @USCG Cutter Robert Yered’s crew transferred 28 Cubans, 3 Chinese, 1 Jamaican, and 1 Dominican to the @RBDF after The #Bahamas requested assistance in rescuing the people in their territorial seas. 
#DontTakeToTheSea @USEmbCuba @USEmbassyNassau https://t.co/FF9lspeeya",2022-09-20 18:17:49+00:00
USCGSoutheast,"#Breaking A @USCG Station #Marathon #LE crew prevented this illegal migrant vessel from reaching the U.S., Monday, at about 2:30 p.m. No medical concerns were reported. #DontTakeToTheSea

@USEmbCuba https://t.co/1tjCH6cjgi",2022-09-20 10:47:06+00:00
USCGSoutheast,"Our @USCG crews in #D7 conducted initial damage assessments today &amp; are responding to support #PuertoRico &amp; #USVirginIslands in the wake of #HurricaneFiona.

We continue to monitor the storm as it travels across the #Caribbean. Read more &amp; see images here:
https://t.co/v8qSQ3K0Cx",2022-09-20 02:46:55+00:00
USCGSoutheast,RT @CBPFlorida: . @cbp joins @DFOSanJuan @USCGSoutheast with #HurricaneFiona recovery efforts. #KeepFreightMoving,2022-09-20 02:20:23+00:00
USCGSoutheast,RT @DHSgov: Our thoughts are with the people of Puerto Rico who were affected by Hurricane Fiona over the weekend. @SecMayorkas is receivin…,2022-09-20 02:09:12+00:00
USCGSoutheast,"#WatchThis @USCG⁩ crews from CG Air Station #Borinquen &amp; CG Sector San Juan conducted port assessments in the wake of #HurricaneFiona to evaluate damage sustained as a result of the storm &amp; to reopen maritime ports that were verified safe. #MH60Jayhawk

⁦@USCGLANTAREA⁩ https://t.co/rOIc18EDHv",2022-09-20 00:08:14+00:00
USCGSoutheast,".@USCG reopens the Port of #SanJuan, five other ports in #PuertoRico following #HurricaneFiona. 

Damage assessments across the island continue &amp; the #USCG stands ready to respond to #SearchAndRescue emergency responses. 

https://t.co/eBivlxi6jg",2022-09-19 21:25:58+00:00
USCGSoutheast,".@USCG reopens @usvirginislands seaports following Hurricane #Fiona. #PuertoRico seaport info will be updated as port assessments continue. 

As a reminder, those in distress must dial 911 for emergency services or VHF radio channel 16 - not social media.

https://t.co/fwSJXKh0Xu",2022-09-19 21:14:41+00:00
USCGSoutheast,RT @CBPAMO: The Caribbean Air and Marine Branch is currently conducting search and rescue operations in Puerto Rico after Hurricane #Fiona.…,2022-09-19 19:55:34+00:00
USCGSoutheast,"#Breaking @USCG Cutter Pablo Valent's crew repatriated 78 to #Cuba, Monday. 

""No one should risk their lives on unsafe rustic vessels, especially during adverse weather conditions in already unpredictable seas."" #DontTakeToTheSea

Read: https://t.co/S25x7Bzomz

@USEmbCuba https://t.co/ddQsEVEG10",2022-09-19 18:26:28+00:00
USCGSoutheast,"RT @USBPChiefRMY: Rain continues to fall after #HurricaneFiona. Don’t risk your life. Call 9-1-1 if you need help.

La lluvia sigue cayendo…",2022-09-19 18:20:10+00:00
USCGSoutheast,RT @CBPAMORegDirSE: Drenched..!! @CBPAMORegDirSE agents are out working to survey the flooding and damage in Puerto Rico today from #Hurric…,2022-09-19 18:20:03+00:00
USCGSoutheast,"#AreYouReady? The @USCG and @fema want to remind you during the #AtlanticHurricaneSeason (June 1- Nov 30) to be prepared for the safety of you and your loved ones. 
The month of September is #NationalPreparednessMonth.
More: https://t.co/qN7ZrCeNXP https://t.co/GVapnewD8O",2022-09-19 17:58:14+00:00
USCGSoutheast,"Mariners &amp; coastal residents are warned that #Fiona makes conditions in the #FloridaStraits &amp; #Caribbean very dangerous.

Take precautions to secure your boats &amp; water toys, beware of riptides &amp; flooding &amp; #DontTakeToTheSea to attempt to enter the U.S. illegally.

@HSTF_Southeast https://t.co/8yEGl272CS",2022-09-18 21:42:00+00:00
USCGSoutheast,"RT @NHC_Atlantic: Hurricane #Fiona may produce  12 to 18 inches with a local maximum of 30 inches in Puerto Rico, particularly across the e…",2022-09-18 21:21:39+00:00
USCGSoutheast,"RT @NHC_Atlantic: Here are the 5 pm AST Sunday, September 18 Key Messages for Hurricane #Fiona. https://t.co/pXZJ0B4fkV",2022-09-18 21:21:36+00:00
USCGSoutheast,"@USCG #FinalUpdate: @USCG Sector Miami, partner agency and commercial salvage crews have concluded pollution response efforts following the tugboat's grounding near #FortLauderdaleBeach.",2022-09-18 16:55:22+00:00
USCGSoutheast,RT @NHC_Atlantic: Hurricane #Fiona could produce storm surge flooding of 1 to 3 ft above normally dry ground along the eastern and southern…,2022-09-18 16:39:34+00:00
USCGSoutheast,"RT @NHC_Atlantic: Hurricane #Fiona could produce 12-16"" of rain, possibly up to 25"", over portions of Puerto Rico. These rains will pose an…",2022-09-18 16:39:30+00:00
USCGSoutheast,RT @NHC_Atlantic: Tropical Storm #Fiona Advisory 16A: Fiona Nearing Hurricane Strength. Torrential Rains and Mudslides Expected Across Puer…,2022-09-18 14:43:47+00:00
USCGSoutheast,RT @FEMAespanol: La seguridad de los residentes de Puerto Rico y de las Islas Vírgenes de EE. UU es nuestra prioridad — trabajamos con las…,2022-09-17 22:26:10+00:00
USCGSoutheast,"RT @CoastGuardNews: The crew of the Coast Guard Cutter Legare (WMEC 912) offloaded approximately 24,700 pounds of cocaine and 3,892 pounds…",2022-09-17 21:23:49+00:00
USCGSoutheast,RT @NHC_Atlantic: Here are the 5 PM AST 9/17 Key Messages for Tropical Storm #Fiona. Conditions are expected to deteriorate soon across the…,2022-09-17 21:20:40+00:00
USCGSoutheast,"#Breaking #K9News @USCG Station #FortLauderdale’s rescued Bunny the Dog, Saturday, at about 1 p.m., near Hot Water Canal. Bunny didn’t lose her tags during the swim and was happily reunited with her owner. #SAR 📸 Selfie by the rescue crew https://t.co/bQw9qZVZ7e",2022-09-17 19:58:27+00:00
USCGSoutheast,"#SAR @USCG STA #FortLauderdale boat crew &amp; partners assisted 3 people after their tugboat began taking on water near Fort Lauderdale, Sat. 2 people were transferred ashore by CG and the capt. remained with the boat awaiting com salvage. The cause is still under investigation. https://t.co/pLdJq83B3X",2022-09-17 16:24:34+00:00
USCGSoutheast,@allyr2 There was a search and rescue case going on. We'll be putting information out on that soon. -PA1 Groll,2022-09-17 16:11:30+00:00
USCGSoutheast,"#Breaking @USCG Station #FortLauderdale's crew stopped an illegal migration venture off #DaniaBeach at about 8:15 a.m., Saturday. No medical concerns were reported. #DontTakeToTheSea

@USEmbCuba https://t.co/35vL6DaHp3",2022-09-17 16:10:09+00:00
USCGSoutheast,"#FINAL @USCG Cutter Pablo Valent’s crew repatriated 52 Cubans to #Cuba, Sat. 

""TS Fiona will impact the Carib. If people chose to attempt to illegally migrate to the US this time it won't be a matter of if lives are lost, but when."" - LCDR Cobb, USCG District 7

@USEmbCuba",2022-09-17 16:05:03+00:00
USCGSoutheast,"A @USCG Station #FortLauderdale boat crew &amp; partner agencies assisted 11 people after their vessel ran out of fuel near #DaniaBeachPier, Friday. All people were reported wearing life jackets &amp; in good condition. The vessel was towed back to shore by the owner. #FeelGood #SAR https://t.co/ExwhRKZstt",2022-09-17 15:12:46+00:00
USCGSoutheast,"#HurricaneSeason doesn’t stop irregular, illegal maritime migration - it makes it more deadly.
#DontTakeToTheSea
@HSTF_Southeast
@USBPChiefMIP
@CBPAMORegDirSE
@CBPSoutheast
@CBPCaribbean
@CBPFlorida
@HSI_Miami
@EROMiami
@USEmbassyNassau
@USEmbCuba
@USEmbassyHaiti
@EmbajadaUSAenRD https://t.co/kkTo3rUTjY",2022-09-17 13:40:26+00:00
USCGSoutheast,RT @CoastGuardNews: The Coast Guard set Port Condition ZULU at 10 p.m. Friday for all maritime ports in Puerto Rico and the U.S. Virgins Is…,2022-09-17 12:57:04+00:00
USCGSoutheast,"@USCG Sector San Juan set Port Condition #ZULU in #PuertoRico &amp; @usvirginislands. We remain vigilant as #TropicalStormFiona continues West across the #Caribbean.

#SocialMedia is not for emergency comms. Dial 911 for local emergency services or call the #USCG on VHF radio ch 16. https://t.co/SRM2pQ8pNy",2022-09-17 12:56:48+00:00
USCGSoutheast,"#Breaking @USCG, @CBPAMO crews stopped an illegal migration venture from getting to the U.S. at approx. 8:30 a.m., Friday, off #Marathon. Several people jumped into the water and were safely rescued. No medical concerns were reported. #SAR #DontTakeToTheSea @USembCuba https://t.co/a3iiHOoWqQ",2022-09-17 11:43:44+00:00
USCGSoutheast,"RT @NHC_Atlantic: 11 pm AST Friday, Sep. 16 Key Messages for Tropical Storm #Fiona. See https://t.co/tW4KeGe9uJ for the latest forecast upd…",2022-09-17 04:05:03+00:00
USCGSoutheast,"#Partnerships w/ Royal Netherlands Navy &amp; Dutch Caribbean Coast Guard are vital to @USCG &amp; @jiatfs counter drug missions in the #Carib

#USCG Tactical Law Enforcement Teams based in #SanDiego &amp; #Miami deploy #LE detachments aboard allied foreign &amp; @DeptofDefense ships

@Southcom https://t.co/IgO3HM594T",2022-09-17 03:47:17+00:00
USCGSoutheast,"#BZ to the crews of USCGC Legare, HNLMS Groningen, USS Billings, USCGC James &amp; @USCG Tactical Law Enforcement Team LEDETs who contributed to the interdictions of $475 million in drugs offloaded in #Miami yesterday.

@USCGLANTAREA
@USCGPACAREA
@kon_marine
@Southcom
@USNavy
@jiatfs https://t.co/RK9bbu6abr",2022-09-17 03:39:11+00:00
USCGSoutheast,"RT @CoastGuardNews: The Seventh Coast Guard District urges mariners to take precautions, heed weather warnings and stay safe as Tropical St…",2022-09-17 01:32:05+00:00
USCGSoutheast,"RT @DepSecTien: You are not alone. To my fellow veterans: don’t be afraid to ask for help for yourself, or a battle buddy, friend, or loved…",2022-09-16 23:49:08+00:00
USCGSoutheast,"RT @NWSMiami: 9/16 - Here are the 5 PM Key Messages for Tropical Storm #Fiona. With winds of 50 mph, the storm continues to move west, and…",2022-09-16 21:25:28+00:00
USCGSoutheast,RT @EmbajadaUSAenRD: Para ver la trayectoria de la tormenta Fiona visita: https://t.co/wgRFm57rL7  #EmbajadaUSAenRD,2022-09-16 21:25:12+00:00
USCGSoutheast,"RT @EmbajadaUSAenRD: ¡𝗡𝗼 𝗹𝗮 𝗽𝗶𝗲𝗿𝗱𝗮𝘀 𝗱𝗲 𝘃𝗶𝘀𝘁𝗮! 🌀 Sigue de cerca la trayectoria de la tormenta tropical Fiona, así como las informaciones del…",2022-09-16 21:25:09+00:00
USCGSoutheast,"#FromTheField A @USCG Station #Georgetown boat crew assisted 2 people aboard a disabled sailing vessel 3 miles offshore #MyrtleBeach, Friday.

The boat crew towed the sailing vessel to Murrels Inlet. No medical concerns were reported.

Download the app: https://t.co/Sj4G4i0Alf https://t.co/gozHypL1Gh",2022-09-16 20:55:09+00:00
USCGSoutheast,RT @EmbajadaUSAenRD: The National Hurricane Center has issued a Tropical Storm Watch due to Tropical Storm Fiona which is expected to reach…,2022-09-16 20:02:57+00:00
USCGSoutheast,"RT @EmbajadaUSAenRD: El Centro Nacional de Huracanes ha emitido una vigilancia de tormenta tropical debido a la Tormenta Tropical Fiona, qu…",2022-09-16 20:02:53+00:00
USCGSoutheast,"#HurricaneSeason makes illegal maritime migration even more dangerous.

@HSTF_Southeast is patrolling in force as #TropicalStormFiona crosses the Caribbean. Follow @NHC_Atlantic for updates. 

#DontTakeToTheSea 

@USEmbCuba @USEmbassyHaiti @USEmbassyNassau @EmbajadaUSAenRD https://t.co/QhhmC4hKl2",2022-09-16 20:00:18+00:00
USCGSoutheast,".@USCG urges mariners to stay safe &amp; offers preparedness tips as Tropical Storm Fiona moves toward #PuertoRico &amp; @usvirginislands 

Follow @NHC_Atlantic for updates

September is #NationalPreparednessMonth

#HurricaneSeason runs thru Nov. 30
@USCGLANTAREA

https://t.co/LNIuUWVvXK",2022-09-16 19:46:02+00:00
USCGSoutheast,"RT @SecDef: The rate of suicide among service members and Veterans is far too high, but it’s important to remember that prevention is possi…",2022-09-16 19:01:07+00:00
USCGSoutheast,RT @CoastGuardNews: The Coast Guard set Port Condition YANKEE at 10 a.m. Friday for all maritime ports in Puerto Rico and the U.S. Virgins…,2022-09-16 18:59:12+00:00
USCGSoutheast,"#Breaking @USCG Cutter Paul Clark’s crew repatriated 28 Cubans to #Cuba, Friday, following 2 interdictions off Florida’s coast. Since Oct. 1, 2021, Coast Guard crews interdiction 5,689 Cubans at sea. #DontTakeToTheSea @USEmbCuba https://t.co/IeGZU3goaM",2022-09-16 17:24:15+00:00
USCGSoutheast,@MsDiamondov @USCG @USEmbCuba @CBPAMO @CBPAMORegDirSE @CBPSoutheast @CBPFlorida @CBPCaribbean @USBPChiefMIP @HSTF_Southeast Thank you!,2022-09-16 17:22:57+00:00
USCGSoutheast,RT @USEmbassyNassau: The NOAA NWS National Hurricane Center advises Tropical Storm Fiona is forecasted to impact the Turks and Caicos Islan…,2022-09-16 16:32:00+00:00
USCGSoutheast,"RT @USCG: In observance of #NationalPOWMIARecognitionDay, we’re sharing this week’s installment of #TLBL today in honor Lt. Thomas Crotty.…",2022-09-16 16:31:31+00:00
USCGSoutheast,The ports of the U.S. Virgin Islands and Puerto Rico are under Port Condition YANKEE closed to inbound commercial vessel traffic (vessels greater than 500 gross tons).  #puertorico #usvirginislands https://t.co/Idt5PTN96O,2022-09-16 16:18:32+00:00
USCGSoutheast,"@USCG Sector San Juan cutter fleet departed the Port of San Juan, Puerto Rico for storm avoidance to protect the cutters and port infrastructure from any potential damage from #TropicalStormFiona.",2022-09-16 16:10:46+00:00
USCGSoutheast,"@USCG Sector San Juan cutter fleet departed the Port of San Juan, Puerto Rico for storm avoidance to protect the cutters and port infrastructure from any potential damage from Tropical Storm Fiona.",2022-09-16 15:57:08+00:00
USCGSoutheast,RT @NHC_Atlantic: Tropical Storm #Fiona Advisory 8A: Tropical Storm Conditions and Heavy Rains Expected to Reach the Leeward Islands Late T…,2022-09-16 13:49:34+00:00
USCGSoutheast,RT @USBPChiefRMY: #TropicalStormFiona se acerca. Los agentes de #BorderPatrol trabajarán durante el fin de semana y responderán a emergenci…,2022-09-16 13:49:29+00:00
USCGSoutheast,RT @USBPChiefRMY: #TropicalStormFiona is approaching. #BorderPatrol agents will be working over the weekend and will respond to emergencies…,2022-09-16 13:49:26+00:00
USCGSoutheast,"RT @fema: Puerto Rico &amp; USVI: Tropical Storm #Fiona may bring flash &amp; urban flooding. Don't wait, prepare now:

🔹 Clean out gutters &amp; drain…",2022-09-15 22:45:53+00:00
USCGSoutheast,"RT @HSTF_Southeast: The #FloridaStraits &amp; #Caribbean can be dangerous and unpredictable for unprepared or novice mariners. 

#TropicalStorm…",2022-09-15 22:35:52+00:00
USCGSoutheast,"Mariners &amp; those living in coastal communities in #PuertoRico &amp; the @usvirginislands are advised to follow #TropicalStormFiona warnings &amp; advisories. 

Take precautions to secure your boats, watercraft &amp; homes. Monitor wx broadcasts &amp; plan your voyages w/ storm avoidance in mind. https://t.co/6MXjGVbKgc",2022-09-15 21:47:44+00:00
USCGSoutheast,RT @CoastGuardNews: The Coast Guard set Port Condition X-RAY at 8 a.m. Thursday for all seaports in Puerto Rico and the U.S. Virgins Island…,2022-09-15 21:24:15+00:00
USCGSoutheast,RT @CoastGuardNews: The Coast Guard set Port Condition WHISKEY for the maritime ports in Puerto Rico and the U.S. Virgins Islands at 12p.m.…,2022-09-15 21:24:09+00:00
USCGSoutheast,"RT @CoastGuardNews: Coast Guard personnel alongside federal, state, local agencies and industry organizations from Puerto Rico and the U.S.…",2022-09-15 21:24:06+00:00
USCGSoutheast,"RT @USCG: In honor of the start of #HispanicHeritageMonth, we saved our weekly installment of #TLBL to share with you today! ☕ 📖 Joseph Tez…",2022-09-15 21:23:05+00:00
USCGSoutheast,"RT @USCG: Today, the Coast Guard’s Hispanic American workforce continues to achieve and contribute to the Service and can be proud of the l…",2022-09-15 19:07:33+00:00
USCGSoutheast,"RT @USCG: “Unidos” translates to mean united or connected.
Unification is a driving factor in the #CoastGuard in creating an inclusive &amp; eq…",2022-09-15 19:07:22+00:00
USCGSoutheast,"RT @USCG: During #HispanicHeritageMonth, the #USCG recognizes  &amp; celebrates the contributions of Hispanic Americans to our Nation &amp; Service…",2022-09-15 19:07:15+00:00
USCGSoutheast,"#Breaking @USCG Cutter Paul Clark's crew repatriated 99 Cubans to #Cuba, Thurs. 

""TS Fiona will impact the Carib. If people chose to attempt to illegally migrate to the US this time it won't be a matter of if lives are lost, but when.""

Read: https://t.co/Wb7BVHaUxB

@USEmbCuba https://t.co/gUFwLefewV",2022-09-15 18:50:29+00:00
USCGSoutheast,"#CheckThisOut A @USCG Guard Station #Mayport boat crew rescued two men after their 22-foot boat became disabled 64 miles off #PonteVedraBeach, Thursday.
Read more: https://t.co/RQhEC0DeHE
#USCG #Florida #SearchandRescue https://t.co/5H7PRpiuRU",2022-09-15 18:00:23+00:00
USCGSoutheast,"RT @CBPAMO: #ICYMI On early August, Miami-based Multi-Role Enforcement Aircraft &amp; Coastal Interceptor Vessel crews worked with regional par…",2022-09-14 17:36:52+00:00
USCGSoutheast,".@NAVSOUS4THFLT don’t forget @USCG 

Law Enforcement Detachments from Tactical Law Enforcement Teams in Miami &amp; San Diego deploy aboard foreign &amp; @USNavy ships to accomplish shared national &amp; regional security interests, incl. @jiatfs counter drug mission @Southcom @USCGLANTAREA https://t.co/XAa5XP0SXM",2022-09-14 17:36:39+00:00
USCGSoutheast,"RT @HSTF_Southeast: #DontTakeToTheSea 

Hurricane season makes the already dangerous illegal migration by sea attempts even more deadly.…",2022-09-14 17:20:13+00:00
USCGSoutheast,"#Breaking @USCG, @CBPAMO, crews stopped this suspected smuggling vessel around 2:30 a.m., Tuesday, off #RodriguezKey. @HSI_Miami is investigating. #DontTakeToTheSea #DontPaySmugglers #partnerships 
@USEmbCuba https://t.co/kwlcyKpU9f",2022-09-14 01:31:03+00:00
USCGSoutheast,"Grateful for our @USCGReserve members in District 7! 

Interested in learning more about the USCG Reserve?  Follow this link to see if you qualify to join our service!  https://t.co/Pu6hlis929 

Interested in joining the USCG full time?  Learn more here:  https://t.co/mAa2GUzyWH https://t.co/usuiIXiwU6",2022-09-14 00:25:11+00:00
USCGSoutheast,"#AlwaysReady A @USCG  Station #PonceDeLeonInlet rescue crew assisted 5 people aboard a disabled 17-foot boat, Tuesday, in the Ponce De Leon Inlet.
The Station Ponce crew transferred the 5 people to the Lighthouse Marina and Storage boat ramp. 
No medical concerns were reported. https://t.co/ZzhZ73wlTz",2022-09-13 23:58:44+00:00
USCGSoutheast,RT @USEmbCuba: These policies reunite Cuban families. By increasing consular services in Havana and reinstating the Cuban Family Reunificat…,2022-09-13 22:52:23+00:00
USCGSoutheast,"RT @USEmbCuba: The U.S. returned to generally authorizing certain travel related to professional meetings and research, including to suppor…",2022-09-13 22:50:36+00:00
USCGSoutheast,"#BoatSafe Always check the weather before going on the water. @NWSKeyWest, @NWSMiami, @NWSTampaBay, @NWSMelbourne, @NWSSanJuan, @NWSCharlestonSC, &amp; @NWSJacksonville are great resources for weather on the water and Hurricane Season tips and tricks. #BoatResponsibly https://t.co/IJLjzu59pe",2022-09-13 22:11:21+00:00
USCGSoutheast,"#FINAL @USCG Cutter Paul Clark's crew repatriated 60 Cubans to #Cuba, Tues.

""Hurricane season weather is happening in the Caribbean. #DontTakeToTheSea &amp; risk your life during these greater unpredictable seas."" - Lt. Cmdr. Cobb, USCG

Read: https://t.co/TC6AVsif4Y

@USEmbCuba https://t.co/duSXqDarcG",2022-09-13 22:07:45+00:00
USCGSoutheast,RT @USEmbCuba: Los guardacostas de Estados Unidos y Cuba reanudaron el 9 de septiembre en La Habana los intercambios técnicos rutinarios pa…,2022-09-12 23:50:53+00:00
USCGSoutheast,"RT @USCGLANTAREA: Welcome home, shipmates! 🇺🇸 The crew of the #USCG Cutter Mohawk returned to #KeyWest today after a 92-day @USNavyEurope A…",2022-09-12 21:38:38+00:00
USCGSoutheast,"#ThisJustIn @USCG Station #PonceInlet crew rescued a man from the North Ponce Inlet Jetties after he became fatigued. The Station Ponce crew recovered and transferred the man to Ponce Inlet Dog Beach with no medical concerns.
#USCG #D7 https://t.co/gn4RhMWRqk",2022-09-11 22:08:57+00:00
USCGSoutheast,"Across #D7, Coast Guardsmen, @CBP &amp; local fire fighters gathered for stair climbs &amp; 5Ks in recognition of the 9/11/2001 21st anniversary. May we honor the lives lost, maintain our patriotic spirit &amp; unity, and support the families impacted. #neverforget #standunited #September11 https://t.co/rt6O6fLIrf",2022-09-11 18:47:45+00:00
USCGSoutheast,"#FINAL @USCG Cutter Charles David Jr's crew repatriated 50 Cubans to #Cuba, Sun.

""Making this trip is filled w/ uncertainty &amp; great risk to loss of life. Don't leave your families &amp; loved in pain wondering where you are..."" - PA1 Groll

Read: https://t.co/lD74rWW7KS

@USEmbCuba https://t.co/0tqEtLd4tv",2022-09-11 16:52:32+00:00
USCGSoutheast,"RT @USCG: We solemnly remember and honor those who perished on September 11, 2001, and the heroic efforts of all first responders who riske…",2022-09-11 15:33:54+00:00
USCGSoutheast,@NinoLund17 @USCG @USEmbCuba @HSTF_Southeast @CBPAMORegDirSE @USBPChiefMIP @CBPFlorida We recommend reaching out to your elected officials about changes to laws and policies. -PA1 Groll,2022-09-11 15:31:55+00:00
USCGSoutheast,"@Mariacu44825189 @USBPChiefMIP Family members in the United States inquiring about possible family members interdicted at sea, please contact your local U.S. representative. #DontTakeToTheSea -PA1 Groll",2022-09-10 20:17:30+00:00
USCGSoutheast,"@adan_larrosa @USBPChiefMIP Family members in the United States inquiring about possible family members interdicted at sea, please contact your local U.S. representative.  #DontTakeToTheSea - PA1 Groll",2022-09-10 20:16:54+00:00
USCGSoutheast,#BoatSafe #BoatResponsibly https://t.co/PN5ubGttvs,2022-09-10 19:23:54+00:00
USCGSoutheast,"#FINAL @USCG Cutter Charles David Jr.'s crew repatriated 74 Cubans to #Cuba, Saturday. 

""Paying smugglers endangers your loved ones &amp; results in even greater risk crossing the Florida Straits."" - Lt. Poulos, USCG, #DontTakeToTheSea

Read: https://t.co/emGJenEUVa

@USEmbCuba https://t.co/9z09Ys2hHx",2022-09-10 19:22:54+00:00
USCGSoutheast,A Coast Guard boatcrew from Station St Petersburg assisted a family beset by weather in Tampa Bay Saturday. Mariners should always check the weather before leaving and monitor VHF CH 16 for inclement weather broadcast from the U.S. Coast Guard. https://t.co/CiuYSIlusb,2022-09-10 19:12:22+00:00
USCGSoutheast,"#Breaking @USCG #LE crews stopped a vessel from entering the country illegally around 2:30 a.m., Saturday, about 40 miles south #Islamorada. There were no medical concerns reported. #DontTakeToTheSea @USEmbCuba @HSTF_Southeast @CBPAMORegDirSE @USBPChiefMIP @CBPFlorida https://t.co/Ks6l95mdeG",2022-09-10 19:09:14+00:00
USCGSoutheast,"Stopping illegal migration from the sea is a unified effort. We recommend using safe, legal means to enter the country. Don't risk your life paying smugglers or transiting unpredictable seas. #DontTakeToTheSea https://t.co/W8yL02N6v6",2022-09-10 13:02:38+00:00
USCGSoutheast,https://t.co/L0zbVu1xrA,2022-09-09 21:32:01+00:00
USCGSoutheast,"#Breaking @USCG #LE crews stopped 5 people, Friday, from illegally entering the country on an unsafe vessel, without safety equipment, south of #KeyWest. There were no reported medical concerns. #DontTaketoTheSea 

@USEmbCuba https://t.co/wGiEIRKZNp",2022-09-09 21:31:58+00:00
USCGSoutheast,RT @USBPChiefMIP: #Friday: 15 Cuban migrants were taken into #BorderPatrol custody after making landfall on a rustic vessel in Islamorada #…,2022-09-09 21:23:51+00:00
USCGSoutheast,RT @USEmbCuba: The U.S. lifted the quarterly cap on family remittances and reinstated non-family remittances – helping Cuban communities le…,2022-09-09 14:01:41+00:00
USCGSoutheast,Follow the link to find boating education classes in your area: https://t.co/AEpKyWirjb @USCG @USCGAux,2022-09-09 13:55:17+00:00
USCGSoutheast,Driving a car requires knowing the rules of the road. Know the rules of the waterway before deciding to get behind the wheel of a boat. #BoatSafe #BoatResponsibly https://t.co/9Vl0ELMiao,2022-09-09 13:55:16+00:00
USCGSoutheast,@Caramelito_0106 @TaliDaniela @USCG @USEmbCuba @USBPChiefMIP @CBPAMORegDirSE @CBPFlorida @CBPSoutheast @CBP @CBPCaribbean There isn’t one. -PA1 Groll,2022-09-09 13:31:11+00:00
USCGSoutheast,"RT @USEmbCuba: Estas políticas unen a las familias cubanas. Hemos habilitado vuelos a ciudades de toda Cuba, lo que permite a las familias…",2022-09-09 01:07:26+00:00
USCGSoutheast,"RT @USEmbCuba: These policies bring Cuban families together. We've enabled flights to cities throughout Cuba, allowing families to more eas…",2022-09-09 01:07:22+00:00
USCGSoutheast,@TaliDaniela @USCG @USEmbCuba @USBPChiefMIP @CBPAMORegDirSE @CBPFlorida @CBPSoutheast @CBP @CBPCaribbean There isn't one. - PA1 Groll,2022-09-09 01:04:57+00:00
USCGSoutheast,"#Breaking @USCG Cutter William Trump's crew repatriated 82 Cubans to #Cuba, Thurs. 

""Departing Cuba to reach the US in an irregular, unsafe manner is dangerous &amp; may result in loss of life."" -  LCDR Newmeyer, USCG D7 #DontTaketotheSea

More: https://t.co/uWU7eJGhoY

@USEmbCuba https://t.co/8ScAYu3tUm",2022-09-09 01:02:11+00:00
